500	2
55	0.21575678884983063	0.21039162576198578
56	0.1019628494977951	0.5909959077835083
57	0.8538181185722351	0.617523729801178
58	0.5463473796844482	0.1245647668838501
59	0.4911379814147949	0.7928013801574707
60	0.9119490385055542	0.9711672067642212
61	0.8990553617477417	0.9715378284454346
62	0.22003856301307678	0.9033761620521545
63	0.935291051864624	0.5056122541427612
64	0.5135142207145691	0.11383064091205597
65	0.8609117269515991	0.0017556478269398212
66	0.7384395003318787	0.677471399307251
67	0.06129245460033417	0.8069794774055481
68	0.17291130125522614	0.230082169175148
69	0.6731846332550049	0.10624796897172928
70	0.5670899748802185	0.27687400579452515
71	0.6232516169548035	0.5426129102706909
72	0.49858078360557556	0.9563829898834229
73	0.31650370359420776	0.3588978052139282
74	0.38891297578811646	0.00610719807446003
75	0.34440553188323975	0.6897129416465759
76	0.37201958894729614	0.7383996248245239
77	0.45961323380470276	0.938094973564148
78	0.5859143733978271	0.2943582534790039
79	0.6859031319618225	0.6137992739677429
80	0.8472384214401245	0.9765328168869019
81	0.7472525835037231	0.1682451367378235
82	0.5657413601875305	0.14172641932964325
83	0.15778912603855133	0.18872258067131042
84	0.3738895356655121	0.06604305654764175
85	0.31011155247688293	0.03671320900321007
86	0.524419903755188	0.651386559009552
87	0.9596068859100342	0.6715315580368042
88	0.7458862066268921	0.7944062352180481
89	0.18603482842445374	0.6170186400413513
90	0.8499423265457153	0.4127684235572815
91	0.8684196472167969	0.9486479163169861
92	0.7443838715553284	0.5775543451309204
93	0.9132246375083923	0.039293546229600906
94	0.4894717335700989	0.7904357314109802
95	0.5813180804252625	0.6467099785804749
96	0.5064101815223694	0.07353536784648895
97	0.14560846984386444	0.13131582736968994
98	0.9101553559303284	0.3220275044441223
99	0.7361472249031067	0.1621817946434021
100	0.5558996200561523	0.21681852638721466
101	0.32810911536216736	0.7523395419120789
102	0.9932378530502319	0.44242340326309204
103	0.4213734269142151	0.9802279472351074
104	0.3144218623638153	0.44600746035575867
105	0.6201868653297424	0.37617114186286926
106	0.09422707557678223	0.4724038541316986
107	0.1915825456380844	0.5835431814193726
108	0.6923143863677979	0.5965389609336853
109	0.7638271450996399	0.6531932950019836
110	0.882523238658905	0.6662764549255371
111	0.6385166645050049	0.8701398372650146
112	0.7761974334716797	0.5652986764907837
113	0.7213960289955139	0.2900887131690979
114	0.3635050058364868	0.31589221954345703
115	0.7171779870986938	0.9623246788978577
116	0.09586886316537857	0.9825548529624939
117	0.8380225896835327	0.927056074142456
118	0.4557841420173645	0.22910171747207642
119	0.13153515756130219	0.06318149715662003
120	0.821804404258728	0.6348350644111633
121	0.13708138465881348	0.7536433339118958
122	0.934481143951416	0.02418437786400318
123	0.7023634910583496	0.9474148154258728
124	0.9143385887145996	0.13287760317325592
125	0.6881077885627747	0.0432715006172657
126	0.1548864096403122	0.03286069631576538
127	0.5074547529220581	0.03566086292266846
128	0.22770573198795319	0.7397931218147278
129	0.34432241320610046	0.8904189467430115
130	0.053223613649606705	0.7784497141838074
131	0.9174689054489136	0.13878898322582245
132	0.7323047518730164	0.4079468846321106
133	0.5852805972099304	0.8424164652824402
134	0.5990370512008667	0.10128384083509445
135	0.6536613702774048	0.8624113202095032
136	0.42716333270072937	0.8810690641403198
137	0.36358559131622314	0.5138133764266968
138	0.2150292545557022	0.37946921586990356
139	0.3160099685192108	0.05910031124949455
140	0.455861359834671	0.7960968613624573
141	0.6585454344749451	0.33957576751708984
142	0.3727169334888458	0.8049893379211426
143	0.7472376227378845	0.5346035957336426
144	0.596310555934906	0.448343962430954
145	0.9386371970176697	0.4545203149318695
146	0.01907804235816002	0.2712154984474182
147	0.6172897219657898	0.8287528157234192
148	0.37661296129226685	0.6826380491256714
149	0.26863551139831543	0.32753556966781616
150	0.8742448091506958	0.42120808362960815
151	0.11815662682056427	0.2690722644329071
152	0.9344454407691956	0.3116013705730438
153	0.023624146357178688	0.14405299723148346
154	0.9351403713226318	0.5939584374427795
155	0.6764811873435974	0.5122005343437195
156	0.9270119667053223	0.37739676237106323
157	0.2192099541425705	0.5599628686904907
158	0.9249638915061951	0.06674018502235413
159	0.8811567425727844	0.9318907260894775
160	0.7407156825065613	0.31680306792259216
161	0.13365969061851501	0.768515944480896
162	0.2357345074415207	0.5378249883651733
163	0.5465391874313354	0.045812059193849564
164	0.9312133193016052	0.11691638827323914
165	0.9620426893234253	0.7582096457481384
166	0.39343884587287903	0.018939495086669922
167	0.7774485349655151	0.010259363800287247
168	0.09103014320135117	0.5479505062103271
169	0.9346913695335388	0.48810577392578125
170	0.5361577272415161	0.22451648116111755
171	0.7581930160522461	0.14363926649093628
172	0.7764651775360107	0.30073899030685425
173	0.9110226035118103	0.981722354888916
174	0.36059078574180603	0.2640402019023895
175	0.38348719477653503	0.37609046697616577
176	0.7130349278450012	0.02320769429206848
177	0.1640043556690216	0.4616779685020447
178	0.6011805534362793	0.5676414370536804
179	0.033104076981544495	0.8666489720344543
180	0.5474554300308228	0.9066140651702881
181	0.8459946513175964	0.34772783517837524
182	0.4667774438858032	0.08423701673746109
183	0.9788457155227661	0.8681660890579224
184	0.6655600070953369	0.3395196795463562
185	0.8384447693824768	0.2565840184688568
186	0.8587342500686646	0.3881155252456665
187	0.25191614031791687	0.9076114296913147
188	0.7872722744941711	0.9677094221115112
189	0.047971922904253006	0.3884388208389282
190	0.7857494950294495	0.7287086844444275
191	0.18118901550769806	0.2744526267051697
192	0.28034770488739014	0.49008908867836
193	0.12094344198703766	0.9654507637023926
194	0.5208783745765686	0.4129084348678589
195	0.4977654218673706	0.1665208786725998
196	0.1466321051120758	0.8965699672698975
197	0.15847709774971008	0.27143773436546326
198	0.5792355537414551	0.5725381970405579
199	0.9636533856391907	0.5196549296379089
200	0.47186002135276794	0.9163368940353394
201	0.05965115875005722	0.4735487699508667
202	0.22894474864006042	0.31029772758483887
203	0.2805264890193939	0.4029955565929413
204	0.7390065789222717	0.7602769732475281
205	0.3114055097103119	0.9597463607788086
206	0.42526328563690186	0.3224293291568756
207	0.6767394542694092	0.7120151519775391
208	0.7258044481277466	0.1636229157447815
209	0.6014537811279297	0.46053752303123474
210	0.3258051574230194	0.8409743905067444
211	0.7027902603149414	0.07245251536369324
212	0.03198114037513733	0.48815375566482544
213	0.42861974239349365	0.6106230020523071
214	0.5922738909721375	0.5772393345832825
215	0.34522923827171326	0.9760472774505615
216	0.2897658050060272	0.7860801219940186
217	0.20375369489192963	0.7950723767280579
218	0.245274618268013	0.1320176124572754
219	0.878908097743988	0.5779864192008972
220	0.4323973059654236	0.07246585935354233
221	0.348542183637619	0.08507025241851807
222	0.21288654208183289	0.47775328159332275
223	0.7155936360359192	0.6846610307693481
224	0.961604654788971	0.8622959852218628
225	0.4869377613067627	0.783140242099762
226	0.4695110321044922	0.14569427073001862
227	0.8410453796386719	0.4574379622936249
228	0.5841903686523438	0.19749760627746582
229	0.4214736223220825	0.9333367347717285
230	0.6955353617668152	0.3605950176715851
231	0.9005017876625061	0.07158640027046204
232	0.2929590344429016	0.5529110431671143
233	0.4665409326553345	0.3557855784893036
234	0.39871105551719666	0.14874394237995148
235	0.2866063714027405	0.7974282503128052
236	0.8861258029937744	0.7418784499168396
237	0.9826465845108032	0.7454800009727478
238	0.6881333589553833	0.7351577281951904
239	0.5438225865364075	0.6184237599372864
240	0.5222842693328857	0.18160133063793182
241	0.5586147308349609	0.927843451499939
242	0.19104093313217163	0.265855610370636
243	0.9835352897644043	0.6858594417572021
244	0.21693597733974457	0.08160241693258286
245	0.10688585042953491	0.630346417427063
246	0.5879802107810974	0.9727194905281067
247	0.6360238790512085	0.839637815952301
248	0.4236055314540863	0.4287782609462738
249	0.7698536515235901	0.02047172747552395
250	0.4277157485485077	0.19201163947582245
251	0.24372929334640503	0.37955474853515625
252	0.5171875953674316	0.14011064171791077
253	0.028298160061240196	0.01621394045650959
254	0.13653098046779633	0.8435779809951782
255	0.8834728598594666	0.630314290523529
256	0.37319713830947876	0.29142898321151733
257	0.6834306120872498	0.10599663853645325
258	0.21588827669620514	0.15936274826526642
259	0.4407399892807007	0.8887200951576233
260	0.6124919056892395	0.0850035697221756
261	0.8584075570106506	0.5120847821235657
262	0.5317900776863098	0.4128008484840393
263	0.6735331416130066	0.2718204855918884
264	0.6118059754371643	0.01370940636843443
265	0.3340035378932953	0.8433919548988342
266	0.4055851697921753	0.7285613417625427
267	0.24662984907627106	0.27284666895866394
268	0.5942175984382629	0.9967272281646729
269	0.7117690443992615	0.2885199785232544
270	0.737467348575592	0.8323805332183838
271	0.7172572016716003	0.8424055576324463
272	0.27570798993110657	0.08899904042482376
273	0.5351380705833435	0.19816529750823975
274	0.6400635242462158	0.5747660994529724
275	0.48595988750457764	0.7536122798919678
276	0.96574866771698	0.35986393690109253
277	0.8268682360649109	0.9556387662887573
278	0.2015114575624466	0.1405963897705078
279	0.9139894843101501	0.8611857295036316
280	0.4463464915752411	0.1489366590976715
281	0.4308534860610962	0.12143971025943756
282	0.8065164685249329	0.5863248109817505
283	0.8543692231178284	0.32283785939216614
284	0.7594330310821533	0.5772625207901001
285	0.29461172223091125	0.23212452232837677
286	0.050765398889780045	0.31215381622314453
287	0.6451654434204102	0.14405247569084167
288	0.43353474140167236	0.17076417803764343
289	0.777201235294342	0.8894099593162537
290	0.0171823613345623	0.43841657042503357
291	0.17823490500450134	0.4650818109512329
292	0.16005587577819824	0.40540438890457153
293	0.15883894264698029	0.4173841178417206
294	0.7697189450263977	0.6030784249305725
295	0.8441099524497986	0.47597670555114746
296	0.9878885746002197	0.5967864394187927
297	0.465711772441864	0.7275193333625793
298	0.3247213661670685	0.38086554408073425
299	0.9074254631996155	0.877325177192688
300	0.17788159847259521	0.3027139902114868
301	0.4341337978839874	0.9719563126564026
302	0.6535453200340271	0.9842298030853271
303	0.33480212092399597	0.01972031407058239
304	0.3003169596195221	0.9087139964103699
305	0.1416696310043335	0.7008174657821655
306	0.6865447163581848	0.8620468378067017
307	0.21492275595664978	0.7493706345558167
308	0.6323319673538208	0.06454546749591827
309	0.640118420124054	0.05900226905941963
310	0.5323889255523682	0.1099381297826767
311	0.7278594970703125	0.6179955005645752
312	0.05635955557227135	0.28226983547210693
313	0.054669614881277084	0.1626095175743103
314	0.32410743832588196	0.5523870587348938
315	0.7845045328140259	0.7464703917503357
316	0.8607113361358643	0.5529897212982178
317	0.04613831266760826	0.8639079332351685
318	0.39896681904792786	0.05254901200532913
319	0.02127605304121971	0.8994277715682983
320	0.9857637286186218	0.3565647304058075
321	0.42265501618385315	0.5220513939857483
322	0.34461644291877747	0.2982807159423828
323	0.8184051513671875	0.4126445949077606
324	0.7999659180641174	0.48355308175086975
325	0.8384172916412354	0.6718374490737915
326	0.2783118188381195	0.16017454862594604
327	0.30747467279434204	0.5413947105407715
328	0.7112226486206055	0.5412206053733826
329	0.1678740233182907	0.08287428319454193
330	0.1720947027206421	0.7253392338752747
331	0.011774469166994095	0.5069891810417175
332	0.3559695780277252	0.026569193229079247
333	0.48925650119781494	0.4767422676086426
334	0.8224338293075562	0.1576584279537201
335	0.7385108470916748	0.4554782509803772
336	0.6857427358627319	0.6848233342170715
337	0.3033040761947632	0.5421763062477112
338	0.5051271915435791	0.9436984658241272
339	0.9825288653373718	0.7683364152908325
340	0.23758433759212494	0.9797249436378479
341	0.10576104372739792	0.3956318795681
342	0.524348795413971	0.715854287147522
343	0.2600807249546051	0.20277279615402222
344	0.169785737991333	0.8479042053222656
345	0.35256558656692505	0.5085594654083252
346	0.0026818891055881977	0.056900423020124435
347	0.888730525970459	0.12626828253269196
348	0.25756746530532837	0.5820584297180176
349	0.6113927364349365	0.2627069354057312
350	0.7659028768539429	0.775456964969635
351	0.6034255027770996	0.8427977561950684
352	0.05007565766572952	0.5048430562019348
353	0.893765926361084	0.40230458974838257
354	0.985748827457428	0.8747919797897339
355	0.7817052006721497	0.6574016213417053
356	0.09567858278751373	0.3331291079521179
357	0.6122408509254456	0.4517016112804413
358	0.07076723873615265	0.1960625946521759
359	0.6564132571220398	0.28835421800613403
360	0.5336030721664429	0.47643327713012695
361	0.5952401161193848	0.8865716457366943
362	0.6812756061553955	0.5779158473014832
363	0.9636274576187134	0.7724182605743408
364	0.5799592137336731	0.8899831771850586
365	0.2485966831445694	0.1984570026397705
366	0.9453983306884766	0.10497190058231354
367	0.12769807875156403	0.6007556319236755
368	0.7822967767715454	0.5389320254325867
369	0.15743158757686615	0.7834302186965942
370	0.7120166420936584	0.8431983590126038
371	0.11733708530664444	0.61742103099823
372	0.7658239603042603	0.33450010418891907
373	0.3507300019264221	0.4043647348880768
374	0.742371678352356	0.5610062479972839
375	0.8972861766815186	0.96219402551651
376	0.43782588839530945	0.8356934189796448
377	0.4738468527793884	0.21818771958351135
378	0.6001388430595398	0.4997817575931549
379	0.519615888595581	0.12092246860265732
380	0.5811465382575989	0.6333791613578796
381	0.026223942637443542	0.2424452155828476
382	0.23350757360458374	0.8023864030838013
383	0.5321568250656128	0.1384042650461197
384	0.43394285440444946	0.9323078989982605
385	0.003503805957734585	0.6523949503898621
386	0.40111130475997925	0.41490644216537476
387	0.2555866539478302	0.7068188190460205
388	0.47870707511901855	0.5705295205116272
389	0.6803377270698547	0.9884262681007385
390	0.536791205406189	0.7369070649147034
391	0.6064006090164185	0.18274274468421936
392	0.122539222240448	0.3564557731151581
393	0.6734186410903931	0.37568795680999756
394	0.12782959640026093	0.7366740107536316
395	0.5332884788513184	0.11070139706134796
396	0.36049383878707886	0.23873962461948395
397	0.44832414388656616	0.6834447979927063
398	0.18269440531730652	0.4053955674171448
399	0.4843570291996002	0.8644381165504456
400	0.31074994802474976	0.19280372560024261
401	0.6750534176826477	0.36014723777770996
402	0.5839089155197144	0.9394121766090393
403	0.3244297504425049	0.7363895177841187
404	0.9555217623710632	0.9060013890266418
405	0.15106306970119476	0.39630773663520813
406	0.4454212784767151	0.9637379050254822
407	0.3909150958061218	0.8597545027732849
408	0.8536573648452759	0.6807613968849182
409	0.567276656627655	0.8684341311454773
410	0.872080385684967	0.5695428252220154
411	0.5285835862159729	0.9019243717193604
412	0.061610396951436996	0.4366847574710846
413	0.31443944573402405	0.692625880241394
414	0.6277158856391907	0.17362523078918457
415	0.034273047000169754	0.5142328143119812
416	0.23682361841201782	0.08544374257326126
417	0.4786623418331146	0.3033500611782074
418	0.9494345188140869	0.7272489070892334
419	0.3345854580402374	0.2839420437812805
420	0.6767867207527161	0.660446286201477
421	0.33194366097450256	0.28762367367744446
422	0.8575422763824463	0.7730628848075867
423	0.849036693572998	0.9022493362426758
424	0.5505006313323975	0.2966305613517761
425	0.39801037311553955	0.13424529135227203
426	0.5199416875839233	0.39102470874786377
427	0.015311854891479015	0.015580727718770504
428	0.08557399362325668	0.48957982659339905
429	0.8005263209342957	0.5654004812240601
430	0.5683278441429138	0.31808388233184814
431	0.9393564462661743	0.6165259480476379
432	0.6262795329093933	0.04676686227321625
433	0.5793046951293945	0.8953110575675964
434	0.3851917088031769	0.08426756411790848
435	0.2524282932281494	0.05966958776116371
436	0.5756213665008545	0.8924093246459961
437	0.019443415105342865	0.4329150915145874
438	0.2907220721244812	0.6481854319572449
439	0.40944287180900574	0.7734818458557129
440	0.0635528415441513	0.1362878680229187
441	0.43321916460990906	0.3047907054424286
442	0.26746368408203125	0.7336070537567139
443	0.8849852681159973	0.21595242619514465
444	0.7802925705909729	0.32864946126937866
445	0.3990105092525482	0.8246955871582031
446	0.10287486761808395	0.3619491457939148
447	0.48894768953323364	0.23264490067958832
448	0.5687295198440552	0.3137678802013397
449	0.07255817949771881	0.25314971804618835
450	0.43879005312919617	0.7586005926132202
451	0.7407995462417603	0.006563588045537472
452	0.23407545685768127	0.7835775017738342
453	0.550478458404541	0.5031309127807617
454	0.3741462230682373	0.11279775947332382
455	0.04573195055127144	0.08033221960067749
456	0.1794089674949646	0.08400414139032364
457	0.8703479170799255	0.1504494547843933
458	0.22635120153427124	0.9829825162887573
459	0.06391696631908417	0.046489566564559937
460	0.11253145337104797	0.37712371349334717
461	0.5637391805648804	0.7559686899185181
462	0.08576943725347519	0.48398151993751526
463	0.0016689859330654144	0.8896570801734924
464	0.6615601181983948	0.20124688744544983
465	0.7592270374298096	0.014096802100539207
466	0.36282962560653687	0.14885863661766052
467	0.4519319534301758	0.09161777794361115
468	0.47280779480934143	0.9234513640403748
469	0.04106096550822258	0.8561797142028809
470	0.11472447216510773	0.7453547120094299
471	0.11979500949382782	0.10688629001379013
472	0.8993085026741028	0.5624085664749146
473	0.9799643754959106	0.43123286962509155
474	0.6451919674873352	0.7451820969581604
475	0.07215385138988495	0.2274060845375061
476	0.32554835081100464	0.8518688678741455
477	0.4269617795944214	0.5614308714866638
478	0.8437255024909973	0.6094369292259216
479	0.6600480675697327	0.7873961925506592
480	0.38536787033081055	0.19255395233631134
481	0.8495818376541138	0.9519953727722168
482	0.32162776589393616	0.6281847953796387
483	0.21752089262008667	0.5005143284797668
484	0.5287302732467651	0.52012038230896
485	0.596948504447937	0.3156135678291321
486	0.27415886521339417	0.9148712158203125
487	0.7806511521339417	0.31399837136268616
488	0.1839156299829483	0.9425316452980042
489	0.585472047328949	0.6433150768280029
490	0.25241896510124207	0.6075603365898132
491	0.7989909648895264	0.3173716068267822
492	0.03539679944515228	0.30203932523727417
493	0.43307486176490784	0.18624895811080933
494	0.013750355690717697	0.0317147858440876
495	0.9724438786506653	0.9148005843162537
496	0.255617618560791	0.6113235354423523
497	0.8709684014320374	0.808372974395752
498	0.9748841524124146	0.9494194388389587
499	0.7203227281570435	0.23673699796199799
